model,model_type,condition,sentence,lexical_unit,gold_frame,prediction,correct,error_type
flan_t5_small,small_instruction_model,guided,"In pursuit of this , he renewed his efforts to get new players , and was rewarded with two promising youngsters , outside-right Bainbridge , from Seaton Delaval , and inside-right Price , from Worksop .",renew,Activity_resume,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,We will start in our first parliamentary session with a Freedom of Information Act which will open up government to the people .,start,Activity_start,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,guided,Dougal started with the body .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,Follow-up testing has been started with a questionnaire being sent to past course delegates to check their continued understanding of food safety requirements .,start,Activity_start,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,guided,Rostov started to walk towards the door .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,"Penelope choked on her pudding and started to cry , angry , uncontrollable tears .",start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,"Fribble started to speak again , but received such a blazing look from Fael-Inis that he subsided .",start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,Gary Kilpartrick has now started working with YWAM in Switzerland .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,"Luce shivered , her imagination suddenly starting to work overtime .",start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,"Then the girl , Dolly , suddenly started to caper .",start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,Well the council started then and they took on machines of their own .,start,Activity_start,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,"After all , I 'd only just stopped doing my paper-round and I heard them talking about headlong stuff I never knew about before : abortions , heroin , Sylvia Plath , prostitution .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,guided,"Oh , if only she could stop crying …",stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,"To take one example , if Britain stopped burning fossil fuels altogether , the world 's output of carbon dioxide -- some 6 billion tonnes a year -- would fall by only 160 m tonnes .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_small,small_instruction_model,guided,The Office has stopped subsidising one-day energy surveys for industry and commerce and there is little accessible public information .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,He stopped buying them for her when they got married .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,Social services have stopped paying a £30 attendance allowance for Becky to go to Southampton once every two months for treatment .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,The little boy stopped crying .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,They had almost stopped resuscitating him on the grounds that the doctor had n't remembered his diagnosis .,stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,""" And then , about four months ago , Mr. Andrew stopped coming to the office .",stop,Activity_stop,UNKNOWN,False,unknown_prediction
flan_t5_small,small_instruction_model,guided,"I stopped smoking two years ago and I stopped doing all the silly drugs and drink nearly six years ago , so you naturally gravitate towards quite a healthy diet .",stop,Activity_stop,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"This is a modern version of the Elizabethan ` City "" comedy , a panorama of town life , teeming with villains , mugs , lechers and madmen .",teem,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"Morton drifted into the grand salon , which was teeming with people .",teem,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,Rare blue lizards scurry among the rocks of Petra ; clumps of black lilies grow beside the King 's Highway ; the few oases teem with birds .,teem,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"If the Universe is teeming with technological civilizations , why have they not come to visit us ?",teem,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"Until the 1940s , its beaches teemed with wildlife .",teem,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"The quake knocked The Well out for six hours , but when it came back up , it teemed with emotional first-hand reports .",teem,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,` East Germany is crawling with spies and traitors .,crawling,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,It 's crawling with cops .,crawling,Abounding_with,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"Agnes waited for George , but when he stayed quiet , she said : ` Harry , Neptune Court and its purlieus will be absolutely crawling with cops .",crawling,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"And when they died and the fleas had finished feasting on their blood , which was by then putrid and crawling with the bacilli , the fleas looked round for another host , and if they could not find another rat , or any small hairy creature to their liking , they settled for the next best thing , which was usually human .",crawling,Abounding_with,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,The wild pigs on the spit sizzled gently .,sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,Uncover the pan and continue cooking until all the moisture has evaporated ; the pan should also be sizzling again and the dumplings golden brown and crisp underneath .,sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"You 're going to a friend 's for a barbecue on a hot summer 's evening , and you 're walking up the drive and you can smell the barbecue sizzling away .",sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"Breakfast of sausage , egg and chips was sizzling over camp-fires .",sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"Inside was a lighted wick ; as the metal dish warmed up , the nicotine began to sizzle and give off fumes lethal to red spider mite and aphids .",sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"The torsos sizzle in their own fat , swell and explode . """,sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,She did this now and the spit sizzled on the iron .,sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,The omelette sizzled in the cast-iron pan .,sizzle,Absorb_heat,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,A fire was burning in a black grate which had an oven to the side of it ; a large black kettle was sizzling on the hob .,sizzle,Absorb_heat,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,Droplets of coffee sizzled on the hotplate .,sizzle,Absorb_heat,Accuracy,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"Strangely enough , water birds are most abundant in the Dry Zone .",abundant,Abundance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,"Nevertheless , echo sounding shows that fish are abundant over the entire surface to a depth of at least 30 m .",abundant,Abundance,Abandonment,False,wrong_frame_prediction
flan_t5_base,medium_instruction_model,zero_shot,It is indeed very rare for a case of sexual abuse by a teacher to surface publicly .,abuse,Abusing,Abandonment,False,wrong_frame_prediction
